system_name,band,node_idx,edge_idx,text_idx,system_type,question_id,question_subtype,faithfulness,answer_relevance,context_relevance,composite_score
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_sh_020,single_specific,0.75,0.94394425286134,1.0,0.8979814176204467
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_sh_021,single_specific,1.0,0.4229482001702,1.0,0.8076494000567335
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_sh_022,single_specific,1.0,0.0,0.0,0.3333333333333333
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_sh_023,single_specific,1.0,0.8318427190973191,1.0,0.9439475730324397
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_sh_024,single_specific,1.0,0.9627833400778432,0.0,0.654261113359281
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_sh_025,single_specific,1.0,0.8508434381753242,1.0,0.9502811460584414
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_sh_026,single_specific,1.0,0.9102586545646142,1.0,0.9700862181882047
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_sh_027,single_specific,0.0,0.9465192311843748,0.0,0.3155064103947916
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_sh_028,single_specific,1.0,0.9186132089241821,1.0,0.972871069641394
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_sh_029,single_specific,1.0,0.9217897556132814,1.0,0.9739299185377605
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_sh_030,single_specific,1.0,0.9508478274518258,1.0,0.9836159424839419
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_sh_031,single_specific,1.0,0.9183243827857551,0.0,0.6394414609285851
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_sh_032,single_specific,0.7142857142857143,0.9568246627740087,1.0,0.8903701256865744
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_sh_033,single_specific,0.5,0.0,0.0,0.16666666666666666
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_sh_034,single_specific,0.2727272727272727,0.9359270967795444,0.0,0.40288478983560577
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_agg_000,aggregate_cross_paper,1.0,0.7938073022656312,1.0,0.9312691007552104
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_agg_001,aggregate_cross_paper,0.8,0.9136973930025075,0.0,0.5712324643341692
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_agg_002,aggregate_cross_paper,0.23076923076923078,0.9367651450742281,0.0,0.389178125281153
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_agg_003,aggregate_cross_paper,0.6,0.7561187057256339,0.0,0.45203956857521127
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_agg_004,aggregate_cross_paper,1.0,0.8988432191813698,1.0,0.9662810730604566
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_agg_005,aggregate_cross_paper,1.0,0.882475605687361,1.0,0.960825201895787
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_agg_006,aggregate_cross_paper,0.5625,0.7029693750692174,0.0,0.42182312502307245
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_agg_007,aggregate_cross_paper,1.0,0.7464353468531616,1.0,0.9154784489510539
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_agg_008,aggregate_cross_paper,1.0,0.7815838222683835,1.0,0.9271946074227945
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_agg_009,aggregate_cross_paper,0.9285714285714286,0.9386080896374439,1.0,0.9557265060696242
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_agg_010,aggregate_cross_paper,0.9047619047619048,0.8432192044128763,1.0,0.9159937030582603
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_agg_011,aggregate_cross_paper,0.6,0.8048929173441367,0.5,0.6349643057813789
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_agg_012,aggregate_cross_paper,0.8125,0.8087354516656787,0.0,0.5404118172218929
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_agg_013,aggregate_cross_paper,1.0,0.8553905674305643,1.0,0.951796855810188
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_agg_014,aggregate_cross_paper,0.7142857142857143,0.6752335819153134,0.0,0.4631730987336759
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_agg_015,aggregate_cross_paper,1.0,0.0,0.0,0.3333333333333333
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_agg_016,aggregate_cross_paper,1.0,0.621078837718292,0.0,0.540359612572764
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_agg_017,aggregate_cross_paper,0.8571428571428571,0.7912797935916269,0.5,0.7161408835781614
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_agg_018,aggregate_cross_paper,0.9285714285714286,0.8450575730867763,0.0,0.5912096672194016
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_agg_019,aggregate_cross_paper,0.9090909090909091,0.7956235302655302,1.0,0.9015714797854798
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_agg_020,aggregate_cross_paper,1.0,0.7414651815075232,1.0,0.9138217271691743
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_agg_021,aggregate_cross_paper,0.5454545454545454,0.9020089916009647,1.0,0.8158211790185034
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_agg_022,aggregate_cross_paper,0.9230769230769231,0.0,0.0,0.3076923076923077
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_agg_023,aggregate_cross_paper,0.6666666666666666,0.9021986039214688,0.0,0.5229550901960451
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_agg_024,aggregate_cross_paper,0.6,0.9028593488058,1.0,0.8342864496019334
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_agg_025,aggregate_cross_paper,1.0,0.7204771973396952,0.0,0.5734923991132317
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_agg_026,aggregate_cross_paper,1.0,0.9425262186816857,0.0,0.6475087395605619
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_agg_027,aggregate_cross_paper,0.16666666666666666,0.9312413737675462,0.0,0.3659693468114043
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_agg_028,aggregate_cross_paper,0.9230769230769231,0.524670055057496,0.0,0.4825823260448064
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_agg_029,aggregate_cross_paper,1.0,0.8050350716253639,1.0,0.935011690541788
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_agg_030,aggregate_cross_paper,0.5,0.9586367341367458,0.0,0.4862122447122486
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_agg_031,aggregate_cross_paper,1.0,0.7516830373520014,0.5,0.7505610124506671
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_agg_032,aggregate_cross_paper,1.0,0.6367538120047135,0.0,0.5455846040015712
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_edge_000,edge_multihop,0.875,0.7484681122564453,1.0,0.8744893707521485
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_edge_001,edge_multihop,0.5882352941176471,0.8125782084883232,1.0,0.8002711675353235
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_edge_002,edge_multihop,0.0,0.8437229776068057,0.0,0.2812409925356019
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_edge_003,edge_multihop,0.8461538461538461,0.0,0.0,0.28205128205128205
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_edge_004,edge_multihop,0.875,0.7032838901851184,0.0,0.5260946300617061
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_edge_005,edge_multihop,0.8888888888888888,0.8392368495506237,0.0,0.5760419128131709
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_edge_006,edge_multihop,0.07692307692307693,0.7080201898734528,0.0,0.26164775559884323
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_edge_007,edge_multihop,0.2727272727272727,0.6729243014595663,0.0,0.315217191395613
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_edge_008,edge_multihop,0.1111111111111111,0.876530896949801,1.0,0.662547336020304
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_edge_009,edge_multihop,0.2222222222222222,0.7025461697073246,1.0,0.6415894639765156
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_edge_010,edge_multihop,0.6,0.0,0.0,0.19999999999999998
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_edge_011,edge_multihop,1.0,0.7306850295881219,0.0,0.5768950098627074
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_edge_012,edge_multihop,0.7058823529411765,0.7587621706168464,0.0,0.48821484118600766
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_edge_013,edge_multihop,0.5,0.5368703649222841,0.0,0.3456234549740947
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_edge_014,edge_multihop,0.7857142857142857,0.7211515627497381,0.0,0.5022886161546746
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_edge_015,edge_multihop,0.0,0.896032768613923,0.0,0.29867758953797435
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_edge_016,edge_multihop,1.0,0.8262197579618448,0.0,0.608739919320615
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_edge_017,edge_multihop,0.4,0.0,0.0,0.13333333333333333
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_edge_018,edge_multihop,0.6666666666666666,0.8258575820998503,0.0,0.4975080829221723
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_edge_019,edge_multihop,0.6666666666666666,0.0,0.0,0.2222222222222222
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_edge_020,edge_multihop,1.0,0.617312017121172,0.5,0.705770672373724
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_edge_021,edge_multihop,1.0,0.8083987170315673,1.0,0.9361329056771891
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_edge_022,edge_multihop,1.0,0.758614574830713,0.5,0.752871524943571
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_edge_023,edge_multihop,0.14285714285714285,0.7047233818944267,0.0,0.2825268415838565
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_edge_024,edge_multihop,0.0,0.8215803135074001,0.0,0.27386010450246673
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_edge_025,edge_multihop,0.7333333333333333,0.852183381733421,0.0,0.5285055716889181
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_edge_026,edge_multihop,1.0,0.7678904811991064,1.0,0.9226301603997021
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_edge_027,edge_multihop,0.5,0.6862688335395396,0.5,0.5620896111798466
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_edge_028,edge_multihop,0.6153846153846154,0.7475164031659659,0.0,0.4543003395168605
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_edge_029,edge_multihop,0.6428571428571429,0.7459934313500743,0.0,0.46295019140240573
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_edge_030,edge_multihop,0.2857142857142857,0.6672579348991433,0.0,0.317657406871143
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_edge_031,edge_multihop,0.5,0.846051020796008,0.0,0.4486836735986694
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_edge_032,edge_multihop,0.36363636363636365,0.7754775908177538,0.0,0.37970465148470584
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_edge_033,edge_multihop,1.0,0.7876034811046452,0.0,0.5958678270348817
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_sh_000,single_specific,0.5,0.0,1.0,0.5
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_sh_001,single_specific,1.0,0.9372758547726985,1.0,0.9790919515908995
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_sh_002,single_specific,1.0,0.0,0.5,0.5
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_sh_003,single_specific,1.0,0.6943938184102393,0.0,0.5647979394700798
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_sh_004,single_specific,1.0,0.7394160836262943,1.0,0.9131386945420981
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_sh_005,single_specific,1.0,0.7872456863528129,1.0,0.9290818954509376
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_sh_006,single_specific,0.5,0.8716046633313828,1.0,0.7905348877771275
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_sh_007,single_specific,0.5,0.0,0.0,0.16666666666666666
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_sh_008,single_specific,0.0,0.0,1.0,0.3333333333333333
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_sh_009,single_specific,1.0,0.9448150844406066,1.0,0.9816050281468689
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_sh_010,single_specific,1.0,0.0,0.0,0.3333333333333333
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_sh_011,single_specific,1.0,0.8185738108255868,1.0,0.939524603608529
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_sh_012,single_specific,0.5,0.9999996445760472,1.0,0.8333332148586824
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_sh_013,single_specific,1.0,1.0,1.0,1.0
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_sh_014,single_specific,1.0,0.8251332964945753,1.0,0.941711098831525
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_sh_015,single_specific,1.0,0.6334379070010152,1.0,0.8778126356670052
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_sh_016,single_specific,1.0,0.0,1.0,0.6666666666666666
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_sh_017,single_specific,1.0,0.8278025551986213,1.0,0.9426008517328738
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_sh_018,single_specific,1.0,0.692359356598455,1.0,0.8974531188661516
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_sh_019,single_specific,0.0,0.9999996687254663,1.0,0.6666665562418221
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_sh_020,single_specific,1.0,0.9812253830575935,1.0,0.9937417943525312
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_sh_021,single_specific,1.0,0.4223151283115522,1.0,0.8074383761038507
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_sh_022,single_specific,1.0,0.0,0.0,0.3333333333333333
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_sh_023,single_specific,1.0,0.8318548907730311,1.0,0.943951630257677
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_sh_024,single_specific,1.0,0.9627985942060482,1.0,0.9875995314020161
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_sh_025,single_specific,0.5,0.9395717580591763,0.0,0.47985725268639207
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_sh_026,single_specific,1.0,0.9102472999652048,1.0,0.9700824333217349
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_sh_027,single_specific,1.0,0.0,0.0,0.3333333333333333
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_sh_028,single_specific,0.3333333333333333,0.0,1.0,0.4444444444444444
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_sh_029,single_specific,1.0,0.9684900199521876,1.0,0.9894966733173959
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_sh_030,single_specific,1.0,0.9508322318642185,1.0,0.9836107439547396
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_sh_031,single_specific,0.6666666666666666,0.9183240492871504,1.0,0.8616635719846056
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_sh_032,single_specific,1.0,0.0,0.0,0.3333333333333333
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_sh_033,single_specific,1.0,0.8563771602582763,0.0,0.6187923867527587
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_sh_034,single_specific,1.0,0.9803398705965775,1.0,0.9934466235321925
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_agg_000,aggregate_cross_paper,1.0,0.7807103829053764,0.0,0.5935701276351254
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_agg_001,aggregate_cross_paper,1.0,0.0,0.0,0.3333333333333333
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_agg_002,aggregate_cross_paper,1.0,0.0,0.0,0.3333333333333333
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_agg_003,aggregate_cross_paper,0.625,0.7842863730718356,0.5,0.6364287910239451
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_agg_004,aggregate_cross_paper,1.0,0.6389463194469034,0.5,0.7129821064823011
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_agg_005,aggregate_cross_paper,1.0,0.7981051035647976,1.0,0.9327017011882659
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_agg_006,aggregate_cross_paper,0.8333333333333334,0.704504534315749,0.0,0.5126126225496942
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_agg_007,aggregate_cross_paper,0.3333333333333333,0.7391122577288178,0.0,0.3574818636873837
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_agg_008,aggregate_cross_paper,1.0,0.7705454877096254,1.0,0.9235151625698751
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_agg_009,aggregate_cross_paper,0.7777777777777778,0.7115787994976234,0.5,0.6631188590918004
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_agg_010,aggregate_cross_paper,1.0,0.714987326331194,1.0,0.9049957754437313
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_agg_011,aggregate_cross_paper,0.6666666666666666,0.0,0.0,0.2222222222222222
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_agg_012,aggregate_cross_paper,0.8333333333333334,0.6109189524652264,0.0,0.4814174285995199
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_agg_013,aggregate_cross_paper,0.8571428571428571,0.6472661729062565,1.0,0.8348030100163712
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_agg_014,aggregate_cross_paper,1.0,0.8952621039226103,0.0,0.6317540346408701
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_agg_015,aggregate_cross_paper,0.6,0.0,0.0,0.19999999999999998
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_agg_016,aggregate_cross_paper,0.9,0.471505636820869,0.0,0.4571685456069563
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_agg_017,aggregate_cross_paper,1.0,0.6376512095984946,0.0,0.5458837365328315
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_agg_018,aggregate_cross_paper,0.7142857142857143,0.0,0.5,0.4047619047619048
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_agg_019,aggregate_cross_paper,0.875,0.7545101746834378,1.0,0.8765033915611459
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_agg_020,aggregate_cross_paper,1.0,0.4786615236197806,0.5,0.6595538412065935
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_agg_021,aggregate_cross_paper,0.2857142857142857,0.0,0.0,0.09523809523809523
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_agg_022,aggregate_cross_paper,1.0,0.8341692386875365,0.5,0.7780564128958455
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_agg_023,aggregate_cross_paper,1.0,0.0,0.0,0.3333333333333333
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_agg_024,aggregate_cross_paper,0.8333333333333334,0.6776424561417755,1.0,0.8369919298250363
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_agg_025,aggregate_cross_paper,1.0,0.0,0.0,0.3333333333333333
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_agg_026,aggregate_cross_paper,1.0,0.0,0.0,0.3333333333333333
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_agg_027,aggregate_cross_paper,0.75,0.0,0.0,0.25
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_agg_028,aggregate_cross_paper,0.5,0.0,0.0,0.16666666666666666
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_agg_029,aggregate_cross_paper,1.0,0.7094609614093903,1.0,0.9031536538031301
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_agg_030,aggregate_cross_paper,0.125,0.6245802164310903,0.0,0.24986007214369677
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_agg_031,aggregate_cross_paper,0.75,0.7516539175012279,0.5,0.6672179725004094
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_agg_032,aggregate_cross_paper,1.0,0.7468739899422449,0.5,0.748957996647415
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_edge_000,edge_multihop,1.0,0.6785396821308994,1.0,0.8928465607102999
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_edge_001,edge_multihop,1.0,0.8506023561830247,1.0,0.9502007853943416
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_edge_002,edge_multihop,1.0,0.82232659842256,1.0,0.9407755328075199
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_edge_003,edge_multihop,0.6666666666666666,0.6362584088498252,0.0,0.43430835850549726
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_edge_004,edge_multihop,0.5714285714285714,0.6292960040323452,0.0,0.40024152515363887
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_edge_005,edge_multihop,1.0,0.0,1.0,0.6666666666666666
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_edge_006,edge_multihop,0.625,0.7258250868784698,0.0,0.4502750289594899
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_edge_007,edge_multihop,0.375,0.7844146329035909,0.0,0.38647154430119696
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_edge_008,edge_multihop,0.0,0.836414437312718,1.0,0.612138145770906
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_edge_009,edge_multihop,0.8571428571428571,0.7344653089492895,1.0,0.8638693886973822
quintile_3_N8_E11a_T12b_text_based,quintile_3,N8,E11a,T12b,text_based,arxiv_edge_010,edge_multihop,1.0,0.0,0.0,0.3333333333333333
